name, result, bool var, arith var, conflict, decision, stage, step
IsoTriangle-Bottema11_20b, sat, 1, 5, , , , 4
IsoTriangle-Bottema1_19a, sat, 1, 5, , , , 11
IsoTriangle-Bottema1_19b, sat, 1, 4, , , , 3
IsoTriangle-Bottema1_1a, sat, 1, 5, , , , 11
IsoTriangle-Bottema1_1b, sat, 1, 4, , , , 3
IsoTriangle-Bottema4_2a, sat, 1, 8, , , , 1199
IsoTriangle-Bottema4_2b, sat, 1, 5, , , , 11
IsoTriangle-Bottema5_3a, sat, 1, 8, , , , 38
IsoTriangle-Bottema5_3b, sat, 1, 7, , , , 15
IsoTriangle-Bottema6_1a, sat, 1, 9, , , , 7424
IsoTriangle-Bottema6_1b, timeout, , , , , , 
IsoTriangle-Bottema8_1a, sat, 1, 7, , , , 36
IsoTriangle-Bottema8_1b, sat, 1, 6, , , , 10
IsoTriangle-Median_Perimeter_a1, sat, 1, 6, , , , 10
IsoTriangle-Median_Perimeter_a2, sat, 1, 6, , , , 10
IsoTriangle-Perimeter_CircumRadius_a, sat, 1, 7, , , , 15
IsoTriangle-Perimeter_CircumRadius_b, sat, 1, 9, , , , 142347
IsoTriangle-Perimeter_CircumRadius_c, sat, 1, 11, , , , 1865
IsoTriangle-Perimeter_InRadius, sat, 1, 10, , , , 24
KochanskiPiApproximation-RegDodecagon, timeout, , , , , , 
KochanskiPiApproximation, sat, 1, 5, , , , 8
Odom-GoldenRatio-RegTriangle, sat, 1, 6, , , , 11
OposicionsSecundariaCatalunya2018-2_4a, timeout, , , , , , 
OposicionsSecundariaCatalunya2018-2_4b, sat, 1, 11, , , , 93
PythagoreanGeneralization_Triangle-aa+bb_cc, sat, 1, 7, , , , 10
RegDecagon-Diagonal_Side, timeout, , , , , , 
RegHendecagon-Diagonal_Side, timeout, , , , , , 
RegHeptagon-Diagonal_Side, timeout, , , , , , 
RegHexagon-Diagonal_Side, sat, 1, 9, , , , 21
RegHexagon-ProductDiagonals_CircumRadius, sat, 1, 13, , , , 35
RegNonagon-Diagonal_Side, timeout, , , , , , 
RegOctagon-Diagonal_Side, timeout, , , , , , 
RegOctagon-ProductDiagonals_CircumRadius, timeout, , , , , , 
RegPentagon-Diagonal_Side, timeout, , , , , , 
RightTriangle-Bottema11_20, sat, 1, 6, , , , 12
RightTriangle-Bottema11_20a, sat, 1, 7, , , , 226
RightTriangle-Bottema11_20b, sat, 1, 6, , , , 12
RightTriangle-Bottema1_19a, sat, 1, 6, , , , 624
RightTriangle-Bottema1_19b, sat, 1, 5, , , , 7
RightTriangle-Bottema1_1a, sat, 1, 6, , , , 13
RightTriangle-Bottema1_1b, sat, 1, 5, , , , 7
RightTriangle-Bottema4_2a, sat, 1, 6, , , , 13
RightTriangle-Bottema4_2b, sat, 1, 5, , , , 7
RightTriangle-Bottema5_3a, sat, 1, 8, , , , 2006
RightTriangle-Bottema5_3b, sat, 1, 7, , , , 29
RightTriangle-Bottema6_1a, sat, 1, 7, , , , 457
RightTriangle-Bottema6_1b, sat, 1, 8, , , , 2166
RightTriangle-Bottema8_1a, timeout, , , , , , 
RightTriangle-Bottema8_1b, timeout, , , , , , 
Square-Diagonal_Side, sat, 1, 3, , , , 2
Triangle-2Sides_Medians_a, sat, 1, 9, , , , 13
Triangle-Area_Perimeter_a, sat, 1, 8, , , , 16
Triangle-Bottema1_1, sat, 1, 7, , , , 10
Triangle-Bottema1_12, sat, 1, 7, , , , 11
Triangle-Bottema1_14, sat, 1, 7, , , , 13
Triangle-Bottema1_15, sat, 1, 7, , , , 10
Triangle-Bottema1_17, sat, 1, 7, , , , 10
Triangle-Bottema1_19, sat, 1, 7, , , , 10
Triangle-Bottema1_2, sat, 1, 7, , , , 10
Triangle-Bottema1_23, sat, 1, 7, , , , 10
Triangle-Bottema1_3, sat, 1, 7, , , , 13
Triangle-Bottema1_4, sat, 1, 7, , , , 10
Triangle-Bottema1_5, sat, 1, 7, , , , 11
Triangle-Bottema1_6, sat, 1, 7, , , , 10
Triangle-Bottema1_7, sat, 1, 7, , , , 9
Triangle-Bottema1_8, sat, 1, 7, , , , 10
Triangle-Bottema1_9, sat, 1, 7, , , , 13
Triangle-Bottema5_3, sat, 1, 10, , , , 21
Triangle-Perimeter_2Medians_a, sat, 1, 9, , , , 22
Triangle-SymmHomPoly_3-2-1, sat, 1, 7, , , , 10
Triangle-SymmHomPoly_3-2-2, sat, 1, 7, , , , 10
Triangle-SymmHomPoly_3-2-3, sat, 1, 7, , , , 13
Triangle-SymmHomPoly_3-3-1, sat, 1, 7, , , , 10
TriangleInequality_Triangle-a+b_c, sat, 1, 8, , , , 19
DDC_ProveIneq_ISSAC05_AmerMathMonthly10347LHSa, sat, 1, 2, , , , 2
DDC_ProveIneq_ISSAC05_FibonacciPoly_a, sat, 1, 4, , , , 2
DDC_ProveIneq_ISSAC05_KnoppSchur_a, sat, 1, 5, , , , 4
DDC_ProveIneq_ISSAC05_LevinRHSa, sat, 5, 3, , , , 29
DDC_ProveIneq_ISSAC05_LevinRHSb, sat, 7, 3, , , , 10
DDC_ProveIneq_ISSAC05_LevinRHSc, sat, 9, 3, , , , 8
DDC_ProveIneq_ISSAC10_ex1c, sat, 1, 4, , , , 2
DDC_ProveIneq_ISSAC10_ex1d, sat, 1, 4, , , , 3
DDC_ProveIneq_ISSAC10_ex3a, sat, 1, 2, , , , 4
DDC_ProveIneq_ISSAC10_ex3d, sat, 1, 2, , , , 5
DDC_ProveIneq_ISSAC10_ex4b, sat, 1, 3, , , , 2
DDC_ProveIneq_ISSAC10_ex4c, sat, 1, 3, , , , 3
DDC_ProveIneq_ISSAC10_ex4d, sat, 1, 3, , , , 3
DDC_ProveIneq_ISSAC10_ex4e, sat, 1, 3, , , , 3
DDC_ProveIneq_ISSAC10_ex4f, sat, 1, 3, , , , 3
DDC_ProveIneq_ISSAC10_ex4g, sat, 1, 3, , , , 3
DDC_ProveIneq_ISSAC10_ex4h, sat, 1, 3, , , , 3
DDC_ProveIneq_ISSAC10_ex4i, sat, 1, 3, , , , 3
DDC_ProveIneq_ISSAC10_ex4j, sat, 1, 3, , , , 3
DDC_ProveIneq_JSC_SUMCracker_14a, sat, 3, 5, , , , 11
DDC_ProveIneq_JSC_SUMCracker_14c, sat, 7, 5, , , , 8
DDC_ProveIneq_Mitrinovic_4_22a, sat, 1, 4, , , , 4
a.10.c.t2.c_Iteration2_Loop_4-pieceTemplate, sat, 1, 1009, , , , 56884
a.10.c.t2.c_Iteration5_Loop_4-pieceTemplate, sat, 1, 1009, , , , 5266
a.10.c.t2.c_Iteration6_Loop_4-pieceTemplate, sat, 1, 1009, , , , 184459
a.10.c.t2.c_Iteration9_Loop_4-pieceTemplate, sat, 1, 1009, , , , 65995
afagp-fail.t2.c_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
afagp-fail.t2.c_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
afagp-fail.t2.c_Iteration1_Lasso_5-phaseTemplate, timeout, , , , , , 
afagp-fail.t2.c_Iteration1_Lasso_6-phaseTemplate, timeout, , , , , , 
afagp-fail.t2.c_Iteration1_Lasso_7-phaseTemplate, timeout, , , , , , 
agafp.t2.c_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
agafp.t2.c_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
agafp.t2.c_Iteration1_Lasso_6-phaseTemplate, timeout, , , , , , 
agafp.t2.c_Iteration1_Lasso_7-phaseTemplate, timeout, , , , , , 
bf10.t2.c_Iteration1_Loop_4-pieceTemplate, sat, 1, 1167, , , , 273653
bf12.t2.c_Iteration1_Loop_4-pieceTemplate, sat, 1, 1167, , , , 449987
bf13.t2.c_Iteration1_Loop_4-pieceTemplate, sat, 1, 1167, , , , 307817
bf20.t2.c_Iteration1_Loop_4-pieceTemplate, sat, 1, 1167, , , , 188321
bf5.t2.c_Iteration1_Loop_4-pieceTemplate, sat, 1, 1167, , , , 307817
bf6.t2.c_Iteration1_Loop_4-pieceTemplate, sat, 1, 1167, , , , 449987
bitcount16.t2.c_Iteration1_Loop_4-pieceTemplate, sat, 1, 1537, , , , 6705
broydn.c.i.broydn.pl.t2.fixed.t2.c_Iteration1_Loop_4-pieceTemplate, sat, 1, 1695, , , , 3123
broydn.t2.c_Iteration1_Loop_4-pieceTemplate, sat, 1, 1695, , , , 3272
brp_withassume.t2.c_Iteration1_Loop_3-pieceTemplate, timeout, , , , , , 
brp_withassume.t2.c_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
brp_withassume.t2.c_Iteration8_Loop_2-pieceTemplate, timeout, , , , , , 
brp_withassume.t2.c_Iteration8_Loop_3-pieceTemplate, timeout, , , , , , 
brp_withassume.t2.c_Iteration8_Loop_4-pieceTemplate, timeout, , , , , , 
bsort100.t2.c_Iteration12_Loop_4-pieceTemplate, sat, 1, 1687, , , , 2628
bsort100.t2.c_Iteration13_Loop_4-pieceTemplate, sat, 1, 1687, , , , 2473
bubbleSort.t2.c_Iteration5_Loop_4-pieceTemplate, sat, 1, 1301, , , , 6033
bubbleSort.t2.c_Iteration6_Loop_4-pieceTemplate, sat, 1, 1301, , , , 5956
bubblesort_inner_loop.t2.c_Iteration1_Loop_3-pieceTemplate, sat, 1, 1127, , , , 2461
bubblesort_inner_loop.t2.c_Iteration1_Loop_4-pieceTemplate, sat, 1, 1805, , , , 8486
byron-1.t2.c_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
byron-2.t2.c_Iteration2_Loop_3-pieceTemplate, sat, 1, 2413, , , , 38046
byron-2.t2.c_Iteration2_Loop_4-pieceTemplate, sat, 1, 3881, , , , 33077
byron-2.t2.c_Iteration3_Loop_4-pieceTemplate, sat, 1, 1427, , , , 15595
byron-3.t2.c_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
collatz.t2.c_Iteration1_Loop_3-pieceTemplate, timeout, , , , , , 
collatz.t2.c_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
collatz.t2.c_Iteration3_Lasso_3-pieceTemplate, timeout, , , , , , 
collatz.t2.c_Iteration3_Lasso_4-pieceTemplate, timeout, , , , , , 
collatz.t2.c_Iteration3_Lasso_6-phaseTemplate, timeout, , , , , , 
collatz.t2.c_Iteration3_Lasso_7-phaseTemplate, timeout, , , , , , 
collatz.t2.c_Iteration3_Loop_3-pieceTemplate, timeout, , , , , , 
collatz.t2.c_Iteration3_Loop_4-pieceTemplate, timeout, , , , , , 
collatz.t2.c_Iteration3_Loop_6-phaseTemplate, timeout, , , , , , 
collatz.t2.c_Iteration3_Loop_7-phaseTemplate, timeout, , , , , , 
consts1.t2.c_Iteration1_Lasso_4-pieceTemplate, sat, 1, 1085, , , , 34688
curious4.t2.c_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
curious4.t2.c_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
db2.t2.c_Iteration3_Loop_4-pieceTemplate, sat, 1, 2399, , , , 103982
db3.t2.c_Iteration2_Loop_4-pieceTemplate, sat, 1, 2449, , , , 87334
disj_nightmare.t2.c_Iteration1_Lasso_2-pieceTemplate, timeout, , , , , , 
disj_nightmare.t2.c_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
disj_nightmare.t2.c_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
disj_nightmare.t2.c_Iteration1_Loop_2-pieceTemplate, timeout, , , , , , 
disj_nightmare.t2.c_Iteration1_Loop_3-pieceTemplate, timeout, , , , , , 
disj_nightmare.t2.c_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
dropbuf.t2.c_Iteration2_Loop_3-pieceTemplate, sat, 1, 1463, , , , 5832
dropbuf.t2.c_Iteration2_Loop_4-pieceTemplate, sat, 1, 2341, , , , 7197
dropbuf.t2.c_Iteration3_Loop_4-pieceTemplate, timeout, , , , , , 
efegp.t2.c_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
efegp.t2.c_Iteration1_Lasso_4-lexTemplate, timeout, , , , , , 
efegp.t2.c_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
elmhes.c.i.elmhes.pl.t2.fixed.t2.c_Iteration2_Loop_4-pieceTemplate, sat, 1, 1711, , , , 8240
elmhes.c.i.elmhes.pl.t2.fixed.t2.c_Iteration6_Loop_4-pieceTemplate, sat, 1, 1017, , , , 9086
elmhes.t2.c_Iteration2_Loop_4-pieceTemplate, sat, 1, 1711, , , , 4012
elmhes.t2.c_Iteration6_Loop_4-pieceTemplate, sat, 1, 1017, , , , 3369
eric.t2.c_Iteration1_Lasso_2-pieceTemplate, timeout, , , , , , 
eric.t2.c_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
eric.t2.c_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
eric.t2.c_Iteration1_Lasso_5-phaseTemplate, timeout, , , , , , 
eric.t2.c_Iteration1_Lasso_6-phaseTemplate, timeout, , , , , , 
eric.t2.c_Iteration1_Loop_2-pieceTemplate, timeout, , , , , , 
eric.t2.c_Iteration1_Loop_3-pieceTemplate, timeout, , , , , , 
eric.t2.c_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
eric2.t2.c_Iteration11_Loop_4-pieceTemplate, sat, 1, 1101, , , , 16523
eric2.t2.c_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
eric2.t2.c_Iteration2_Loop_3-pieceTemplate, timeout, , , , , , 
eric2.t2.c_Iteration2_Loop_4-pieceTemplate, timeout, , , , , , 
eric2.t2.c_Iteration3_Loop_4-pieceTemplate, timeout, , , , , , 
eric2.t2.c_Iteration3_Loop_7-phaseTemplate, sat, 1, 439, , , , 5057
eric2.t2.c_Iteration4_Loop_3-pieceTemplate, timeout, , , , , , 
eric2.t2.c_Iteration4_Loop_4-pieceTemplate, timeout, , , , , , 
eric2.t2.c_Iteration5_Loop_4-pieceTemplate, timeout, , , , , , 
eric2.t2.c_Iteration6_Loop_4-pieceTemplate, sat, 1, 1101, , , , 22817
eric2.t2.c_Iteration7_Loop_3-pieceTemplate, timeout, , , , , , 
eric2.t2.c_Iteration7_Loop_4-pieceTemplate, timeout, , , , , , 
eric2.t2.c_Iteration8_Loop_3-pieceTemplate, timeout, , , , , , 
eric2.t2.c_Iteration8_Loop_4-pieceTemplate, timeout, , , , , , 
eric2.t2.c_Iteration9_Loop_3-pieceTemplate, timeout, , , , , , 
eric2.t2.c_Iteration9_Loop_4-pieceTemplate, timeout, , , , , , 
ex11.t2.c_Iteration1_Lasso_2-pieceTemplate, timeout, , , , , , 
ex11.t2.c_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
ex11.t2.c_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
ex11.t2.c_Iteration1_Lasso_5-phaseTemplate, timeout, , , , , , 
ex11.t2.c_Iteration1_Lasso_6-phaseTemplate, timeout, , , , , , 
ex11.t2.c_Iteration1_Lasso_7-phaseTemplate, timeout, , , , , , 
ex12.t2.c_Iteration1_Loop_4-pieceTemplate, sat, 1, 441, , , , 4869
ex14.t2.c_Iteration1_Loop_4-pieceTemplate, sat, 1, 441, , , , 2598
ex18.t2.c_Iteration2_Loop_4-pieceTemplate, sat, 1, 1017, , , , 21194
ex21.t2.c_Iteration1_Loop_3-pieceTemplate, sat, 1, 336, , , , 4189
ex21.t2.c_Iteration1_Loop_4-pieceTemplate, sat, 1, 533, , , , 2187
ex21.t2.c_Iteration2_Loop_4-pieceTemplate, sat, 1, 441, , , , 1823
ex4.t2.c_Iteration1_Loop_4-pieceTemplate, sat, 1, 1679, , , , 14435
ex4.t2.c_Iteration2_Loop_3-pieceTemplate, sat, 1, 1055, , , , 33339
ex4.t2.c_Iteration2_Loop_4-pieceTemplate, sat, 1, 1687, , , , 3584
example.t2.c_Iteration1_Loop_4-pieceTemplate, sat, 1, 1379, , , , 16757
fibcall.t2.c_Iteration1_Loop_4-pieceTemplate, sat, 1, 633, , , , 4756
firewire.t2.c_Iteration1_Lasso_3-pieceTemplate, sat, 1, 17135, , , , 896018
firewire.t2.c_Iteration1_Lasso_4-lexTemplate, sat, 1, 10504, , , , 807687
firewire.t2.c_Iteration1_Lasso_4-pieceTemplate, sat, 1, 27665, , , , 445761
firewire.t2.c_Iteration1_Lasso_5-phaseTemplate, sat, 1, 7998, , , , 191445
firewire.t2.c_Iteration1_Lasso_6-nestedTemplate, timeout, , , , , , 
firewire.t2.c_Iteration1_Lasso_6-phaseTemplate, sat, 1, 9364, , , , 652073
firewire.t2.c_Iteration1_Lasso_7-nestedTemplate, timeout, , , , , , 
firewire.t2.c_Iteration1_Lasso_7-phaseTemplate, timeout, , , , , , 
firewire.t2.c_Iteration3_Loop_3-pieceTemplate, sat, 1, 4240, , , , 298994
firewire.t2.c_Iteration3_Loop_4-pieceTemplate, sat, 1, 6811, , , , 1039540
flipflop.t2.c_Iteration1_Lasso_2-pieceTemplate, timeout, , , , , , 
flipflop.t2.c_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
flipflop.t2.c_Iteration1_Lasso_4-pieceTemplate, timeout, , , , , , 
flipflop.t2.c_Iteration1_Loop_2-pieceTemplate, timeout, , , , , , 
flipflop.t2.c_Iteration1_Loop_3-pieceTemplate, timeout, , , , , , 
flipflop.t2.c_Iteration1_Loop_4-pieceTemplate, timeout, , , , , , 
fuhs-inflasso.t2.c_Iteration2_Loop_4-pieceTemplate, sat, 1, 541, , , , 8133
fun4.t2.c_Iteration1_Lasso_2-pieceTemplate, sat, 1, 609, , , , 1572188
fun4.t2.c_Iteration1_Lasso_3-pieceTemplate, timeout, , , , , , 
