name, result, bool var, arith var, conflict, decision, stage, step
MulliganEconomicsModel0054e, sat, 1, 19, , , , 8
MulliganEconomicsModel0055a, timeout, , , , , , 
MulliganEconomicsModel0055e, timeout, , , , , , 
MulliganEconomicsModel0056a, sat, 1, 12, , , , 7
MulliganEconomicsModel0056c, timeout, , , , , , 
MulliganEconomicsModel0056e, sat, 1, 12, , , , 7
MulliganEconomicsModel0057a, timeout, , , , , , 
MulliganEconomicsModel0057e, timeout, , , , , , 
MulliganEconomicsModel0061a, sat, 1, 16, , , , 5
MulliganEconomicsModel0061e, sat, 1, 16, , , , 5
MulliganEconomicsModel0062a, sat, 1, 25, , , , 6
MulliganEconomicsModel0062e, sat, 1, 25, , , , 6
MulliganEconomicsModel0063a, sat, 1, 10, , , , 17
MulliganEconomicsModel0063e, sat, 1, 10, , , , 38
MulliganEconomicsModel0064a, sat, 1, 24, , , , 7
MulliganEconomicsModel0064e, sat, 1, 24, , , , 7
MulliganEconomicsModel0065a, sat, 1, 29, , , , 44
MulliganEconomicsModel0065e, sat, 1, 29, , , , 44
MulliganEconomicsModel0066a, sat, 1, 12, , , , 3
MulliganEconomicsModel0066e, sat, 1, 12, , , , 3
MulliganEconomicsModel0067a, sat, 1, 30, , , , 12
MulliganEconomicsModel0067e, sat, 1, 30, , , , 12
MulliganEconomicsModel0074a, sat, 1, 8, , , , 7
MulliganEconomicsModel0074e, sat, 1, 8, , , , 7
MulliganEconomicsModel0076a, sat, 1, 9, , , , 1
MulliganEconomicsModel0076e, sat, 1, 9, , , , 1
MulliganEconomicsModel0077a, sat, 1, 9, , , , 1
MulliganEconomicsModel0077e, sat, 1, 9, , , , 1
MulliganEconomicsModel0078a, sat, 1, 10, , , , 1
MulliganEconomicsModel0078e, sat, 1, 10, , , , 1
MulliganEconomicsModel0079a, timeout, , , , , , 
MulliganEconomicsModel0079c, sat, 1, 6, , , , 11
MulliganEconomicsModel0079e, sat, 1, 6, , , , 4
MulliganEconomicsModel0080a, sat, 1, 12, , , , 1
MulliganEconomicsModel0080e, sat, 1, 12, , , , 1
MulliganEconomicsModel0082a, timeout, , , , , , 
MulliganEconomicsModel0082e, sat, 1, 10, , , , 312
MulliganEconomicsModel0083a, sat, 1, 10, , , , 4
MulliganEconomicsModel0083e, sat, 1, 10, , , , 4
MulliganEconomicsModel0084a, sat, 1, 12, , , , 6
MulliganEconomicsModel0084e, sat, 1, 12, , , , 6
MulliganEconomicsModel0085a, sat, 1, 8, , , , 8
MulliganEconomicsModel0085e, sat, 1, 8, , , , 8
MulliganEconomicsModel0086a, sat, 1, 19, , , , 6
MulliganEconomicsModel0086e, sat, 1, 19, , , , 5
MulliganEconomicsModel1001a, sat, 1, 101, , , , 16
MulliganEconomicsModel1001c, timeout, , , , , , 
MulliganEconomicsModel1001e, sat, 1, 101, , , , 6
ProveIneq_ISSAC05_Sec4a, sat, 1, 4, , , , 4
ProveIneq_ISSAC10_ex1a, sat, 1, 3, , , , 1
ProveIneq_ISSAC10_ex1b, sat, 1, 4, , , , 1
ProveIneq_ISSAC10_ex2a, sat, 1, 3, , , , 1
ProveIneq_ISSAC10_ex2b, sat, 1, 4, , , , 1
ProveIneq_ISSAC10_ex4a, sat, 1, 3, , , , 1
ProveIneq_JSC_SUMCracker_16a, sat, 1, 2, , , , 1
ProveIneq_JSC_SUMCracker_19a, sat, 1, 3, , , , 3
ProveIneq_Mitrinovic_11_1a, sat, 1, 10, , , , 7
ProveIneq_Mitrinovic_3_57a, sat, 1, 5, , , , 2
BDC_ProveIneq_ISSAC05_AmerMathMonthly10347LHSa, sat, 1, 2, , , , 2
BDC_ProveIneq_ISSAC05_FibonacciPoly_a, sat, 1, 4, , , , 2
BDC_ProveIneq_ISSAC05_KnoppSchur_a, sat, 1, 5, , , , 3
BDC_ProveIneq_ISSAC05_LevinRHSa, sat, 1, 3, , , , 4
BDC_ProveIneq_ISSAC05_LevinRHSb, sat, 1, 3, , , , 4
BDC_ProveIneq_ISSAC05_LevinRHSc, sat, 1, 3, , , , 2
BDC_ProveIneq_ISSAC10_ex1c, sat, 1, 4, , , , 2
BDC_ProveIneq_ISSAC10_ex1d, sat, 1, 4, , , , 3
BDC_ProveIneq_ISSAC10_ex1e, sat, 1, 4, , , , 37
BDC_ProveIneq_ISSAC10_ex2c, sat, 1, 4, , , , 2
BDC_ProveIneq_ISSAC10_ex3a, sat, 1, 2, , , , 3
BDC_ProveIneq_ISSAC10_ex3b, sat, 1, 2, , , , 3
BDC_ProveIneq_ISSAC10_ex3c, sat, 1, 2, , , , 5
BDC_ProveIneq_ISSAC10_ex3d, sat, 1, 2, , , , 5
BDC_ProveIneq_ISSAC10_ex3e, sat, 1, 2, , , , 5
BDC_ProveIneq_ISSAC10_ex4b, sat, 1, 3, , , , 2
BDC_ProveIneq_ISSAC10_ex4c, sat, 1, 3, , , , 3
BDC_ProveIneq_ISSAC10_ex4d, sat, 1, 3, , , , 3
BDC_ProveIneq_ISSAC10_ex4e, sat, 1, 3, , , , 3
BDC_ProveIneq_ISSAC10_ex4f, sat, 1, 3, , , , 3
BDC_ProveIneq_ISSAC10_ex4g, sat, 1, 3, , , , 3
BDC_ProveIneq_ISSAC10_ex4h, sat, 1, 3, , , , 3
BDC_ProveIneq_ISSAC10_ex4i, sat, 1, 3, , , , 3
BDC_ProveIneq_ISSAC10_ex4j, sat, 1, 3, , , , 3
BDC_ProveIneq_JSC_SUMCracker_14a, sat, 1, 5, , , , 2
BDC_ProveIneq_JSC_SUMCracker_14b, sat, 1, 5, , , , 2
BDC_ProveIneq_JSC_SUMCracker_14c, sat, 1, 5, , , , 2
BDC_ProveIneq_JSC_SUMCracker_14d, sat, 1, 5, , , , 2
BDC_ProveIneq_JSC_SUMCracker_14e, sat, 1, 5, , , , 2
BDC_ProveIneq_Mitrinovic_4_22a, sat, 1, 4, , , , 4
DDC_ProveIneq_ISSAC10_ex1e, sat, 1, 4, , , , 14
DDC_ProveIneq_ISSAC10_ex2c, sat, 1, 4, , , , 2
DDC_ProveIneq_ISSAC10_ex3b, sat, 1, 2, , , , 3
DDC_ProveIneq_ISSAC10_ex3c, sat, 1, 2, , , , 3
DDC_ProveIneq_ISSAC10_ex3e, sat, 1, 2, , , , 3
DDC_ProveIneq_JSC_SUMCracker_14b, sat, 5, 5, , , , 4
DDC_ProveIneq_JSC_SUMCracker_14d, sat, 9, 5, , , , 53
DDC_ProveIneq_JSC_SUMCracker_14e, sat, 11, 5, , , , 10
InVarSynth_2001TACAS-BallPodelskiRajamani.c_Iteration2_0, sat, 1, 149, , , , 835
InVarSynth_BeyerHenzingerMajumdarRybalchenko-PLDI2007-Figure4.bpl_Iteration2_0, timeout, , , , , , 
InVarSynth_BoolVsInt.c_Iteration3_0, timeout, , , , , , 
InVarSynth_BugHoareAnnotationWithMinimiation.bpl_Iteration1_0, timeout, , , , , , 
InVarSynth_BugIsInductiveReturnGlobalVarRenaming.bpl_Iteration1_0, timeout, , , , , , 
InVarSynth_BugSubstitution.bpl_Iteration3_0, sat, 1, 37, , , , 183
InVarSynth_ConditionalExpression-SideEffects-Safe.c_Iteration1_0, timeout, , , , , , 
InVarSynth_Elevator.bpl_Iteration1_0, sat, 1, 168, , , , 2056
InVarSynth_EuclideanIntegerDivision.bpl_Iteration4_0, timeout, , , , , , 
InVarSynth_GateControllerIncorrect1.bpl_Iteration1_0, sat, 1, 68, , , , 316
InVarSynth_GoannaDoubleFreeWithoutPointers.bpl_Iteration1_0, timeout, , , , , , 
InVarSynth_GoannaDoubleFreeWithoutPointers.bpl_Iteration1_1, timeout, , , , , , 
InVarSynth_GoannaDoubleFreeWithoutPointers.c_Iteration2_0, timeout, , , , , , 
InVarSynth_GopanReps-CAV2006-Fig1.c_Iteration2_0, timeout, , , , , , 
InVarSynth_ImpulseTest.bpl_Iteration2_0, timeout, , , , , , 
InVarSynth_InvariantSynthesis_Disjunctive02.bpl_Iteration1_0, timeout, , , , , , 
InVarSynth_LabelEncodingWithUnrolling.bpl_Iteration2_0, timeout, , , , , , 
InVarSynth_LexIndexValue-Pointer-Reduced.bpl_Iteration1_0, timeout, , , , , , 
InVarSynth_ManyFactsAboutX.bpl_Iteration1_0, sat, 1, 147, , , , 14
InVarSynth_ManyFactsAboutX.bpl_Iteration1_1, sat, 1, 147, , , , 17
InVarSynth_MonadicInvariant01.bpl_Iteration1_0, timeout, , , , , , 
InVarSynth_OrderDependentEquality.c_Iteration2_0, sat, 1, 96, , , , 57
InVarSynth_PrefixIncrementDecrement.c_Iteration3_0, timeout, , , , , , 
InVarSynth_SAS09.c_Iteration2_0, timeout, , , , , , 
InVarSynth_SAS09.c_Iteration3_0, timeout, , , , , , 
InVarSynth_SAS09doubleLoop-incorrect.bpl_Iteration3_0, timeout, , , , , , 
InVarSynth_SAS09doubleLoop-incorrect.bpl_Iteration3_1, timeout, , , , , , 
InVarSynth_ShortCircuit-SideEffect-DoStatement-Safe.c_Iteration2_0, timeout, , , , , , 
InVarSynth_ShortCircuit-SideEffect-FunctionCallExpression-Safe.c_Iteration1_0, timeout, , , , , , 
InVarSynth_ShortCircuit-SideEffect-SwitchStatement-Safe.c_Iteration1_0, sat, 1, 262, , , , 256
InVarSynth_ShortCircuit-SideEffect-SwitchStatement-Safe.c_Iteration1_1, sat, 1, 262, , , , 1239
InVarSynth_ShortCircuit-SideEffect-SwitchStatement-Unsafe.c_Iteration1_0, timeout, , , , , , 
InVarSynth_ShortCircuit-SideEffect-SwitchStatement-Unsafe.c_Iteration1_1, sat, 1, 234, , , , 51151
InVarSynth_ShortCircuit-SideEffect-SwitchStatement-Unsafe.c_Iteration1_2, sat, 1, 234, , , , 12826
InVarSynth_StructPositiveSum-Safe.c_Iteration2_0, timeout, , , , , , 
InVarSynth_TestIntegerDivision01.c_Iteration4_0, timeout, , , , , , 
InVarSynth_TestSimultaneousAssignment.bpl_Iteration1_0, timeout, , , , , , 
InVarSynth_WaterTank2-NumberVariables.bpl_Iteration2_0, timeout, , , , , , 
InVarSynth_agroce_minmax.c_Iteration1_0, timeout, , , , , , 
InVarSynth_agroce_minmax.c_Iteration2_0, timeout, , , , , , 
InVarSynth_agroce_minmax.c_Iteration2_1, timeout, , , , , , 
InVarSynth_bugtest1.bpl_Iteration2_0, timeout, , , , , , 
InVarSynth_pcatest0.bpl_Iteration1_0, timeout, , , , , , 
InVarSynth_pcatest1.bpl_Iteration1_0, sat, 1, 702, , , , 863
InVarSynth_pcatest1.bpl_Iteration1_1, sat, 1, 702, , , , 1940
InVarSynth_s3_srvr_1b_true-unreach-call_false-termination.cil.c_Iteration1_0, sat, 1, 157, , , , 859
InVarSynth_threadpooling_out2.mover.bpl_Iteration2_0, timeout, , , , , , 
InVarSynth_threadpooling_out2.mover.bpl_Iteration2_1, timeout, , , , , , 
InVarSynth_threadpooling_out_Reals.bpl_Iteration1_0, timeout, , , , , , 
hong_10, timeout, , , , , , 
hong_11, timeout, , , , , , 
hong_12, timeout, , , , , , 
hong_13, timeout, , , , , , 
hong_14, timeout, , , , , , 
hong_15, timeout, , , , , , 
hong_16, timeout, , , , , , 
hong_17, timeout, , , , , , 
hong_18, timeout, , , , , , 
hong_19, timeout, , , , , , 
hong_20, timeout, , , , , , 
hong_9, timeout, , , , , , 
ball_count_1d_plain.01.qfree_global_10, timeout, , , , , , 
ball_count_1d_plain.01.qfree_global_14, timeout, , , , , , 
ball_count_1d_plain.01.redlog_global_14, timeout, , , , , , 
ball_count_1d_plain.01.redlog_global_8, sat, 76, 34, , , , 317
ball_count_1d_plain.01.seq_lazy_lemmas_global_2, sat, 34, 13, , , , 122
ball_count_1d_plain.01.seq_lazy_lemmas_global_4, sat, 58, 21, , , , 117
ball_count_1d_plain.01.seq_lazy_lemmas_global_8, sat, 106, 37, , , , 597
ball_count_1d_plain.01.seq_lazy_linear_enc_global_12, timeout, , , , , , 
ball_count_1d_plain.01.seq_lazy_linear_enc_global_8, sat, 74, 37, , , , 543
ball_count_1d_plain.02.qfree_global_12, sat, 105, 53, , , , 339
ball_count_1d_plain.02.qfree_global_6, sat, 57, 29, , , , 162
ball_count_1d_plain.02.qfree_global_8, sat, 73, 37, , , , 490
ball_count_1d_plain.02.redlog_global_4, sat, 47, 21, , , , 169
ball_count_1d_plain.02.redlog_global_8, sat, 83, 37, , , , 435
ball_count_1d_plain.02.seq_lazy_lemmas_global_10, timeout, , , , , , 
ball_count_1d_plain.02.seq_lazy_lemmas_global_14, timeout, , , , , , 
ball_count_1d_plain.02.seq_lazy_linear_enc_global_12, sat, 117, 53, , , , 634
ball_count_1d_plain.02.seq_lazy_linear_enc_global_6, timeout, , , , , , 
ball_count_1d_plain.02.seq_lazy_linear_enc_lemmas_global_8, timeout, , , , , , 
ball_count_1d_plain.03.qfree_global_10, sat, 169, 45, , , , 998
ball_count_1d_plain.03.redlog_global_10, timeout, , , , , , 
ball_count_1d_plain.03.redlog_global_12, timeout, , , , , , 
ball_count_1d_plain.03.seq_lazy_lemmas_global_10, timeout, , , , , , 
ball_count_1d_plain.03.seq_lazy_linear_enc_global_14, timeout, , , , , , 
ball_count_1d_plain.03.seq_lazy_linear_enc_lemmas_global_12, timeout, , , , , , 
ball_count_1d_plain.04.qfree_global_14, timeout, , , , , , 
ball_count_1d_plain.04.seq_lazy_linear_enc_global_14, timeout, , , , , , 
ball_count_1d_plain.05.qfree_global_10, timeout, , , , , , 
ball_count_1d_plain.05.qfree_global_12, timeout, , , , , , 
ball_count_1d_plain.05.redlog_global_14, timeout, , , , , , 
ball_count_2d_hill.01.redlog_global_12, timeout, , , , , , 
ball_count_2d_hill.01.seq_lazy_global_10, timeout, , , , , , 
ball_count_2d_hill.01.seq_lazy_global_4, timeout, , , , , , 
ball_count_2d_hill.01.seq_lazy_lemmas_global_10, timeout, , , , , , 
ball_count_2d_hill.01.seq_lazy_linear_enc_global_12, timeout, , , , , , 
ball_count_2d_hill.01.seq_lazy_linear_enc_global_14, timeout, , , , , , 
ball_count_2d_hill.01.seq_lazy_linear_enc_lemmas_global_12, timeout, , , , , , 
ball_count_2d_hill.01.seq_lazy_linear_enc_lemmas_global_4, timeout, , , , , , 
ball_count_2d_hill.01.seq_lazy_linear_enc_lemmas_global_6, timeout, , , , , , 
ball_count_2d_hill.02.redlog_global_12, timeout, , , , , , 
ball_count_2d_hill.02.seq_lazy_global_10, timeout, , , , , , 
ball_count_2d_hill.02.seq_lazy_global_12, timeout, , , , , , 
ball_count_2d_hill.02.seq_lazy_lemmas_global_10, timeout, , , , , , 
ball_count_2d_hill.02.seq_lazy_lemmas_global_14, timeout, , , , , , 
ball_count_2d_hill.02.seq_lazy_linear_enc_global_14, timeout, , , , , , 
ball_count_2d_hill.02.seq_lazy_linear_enc_lemmas_global_14, timeout, , , , , , 
ball_count_2d_hill.03.redlog_global_12, timeout, , , , , , 
ball_count_2d_hill.03.redlog_global_8, timeout, , , , , , 
ball_count_2d_hill.03.seq_lazy_global_10, timeout, , , , , , 
ball_count_2d_hill.03.seq_lazy_lemmas_global_14, timeout, , , , , , 
ball_count_2d_hill.03.seq_lazy_linear_enc_global_14, timeout, , , , , , 
ball_count_2d_hill.03.seq_lazy_linear_enc_lemmas_global_8, timeout, , , , , , 
ball_count_2d_hill.04.redlog_global_12, timeout, , , , , , 
ball_count_2d_hill.04.redlog_global_14, timeout, , , , , , 
ball_count_2d_hill.04.seq_lazy_lemmas_global_10, timeout, , , , , , 
ball_count_2d_hill.04.seq_lazy_linear_enc_lemmas_global_10, timeout, , , , , , 
ball_count_2d_hill.05.seq_lazy_global_14, timeout, , , , , , 
ball_count_2d_hill.05.seq_lazy_linear_enc_lemmas_global_12, timeout, , , , , , 
ball_count_2d_hill_simple.01.qfree_global_12, timeout, , , , , , 
ball_count_2d_hill_simple.01.seq_lazy_lemmas_global_10, timeout, , , , , , 
ball_count_2d_hill_simple.01.seq_lazy_lemmas_global_12, timeout, , , , , , 
ball_count_2d_hill_simple.01.seq_lazy_lemmas_global_14, sat, 304, 76, , , , 396
ball_count_2d_hill_simple.01.seq_lazy_linear_enc_global_12, sat, 108, 66, , , , 307
ball_count_2d_hill_simple.01.seq_lazy_linear_enc_lemmas_global_12, timeout, , , , , , 
ball_count_2d_hill_simple.01.seq_lazy_linear_enc_lemmas_global_14, sat, 184, 76, , , , 428
ball_count_2d_hill_simple.02.qfree_global_10, timeout, , , , , , 
ball_count_2d_hill_simple.02.redlog_global_12, timeout, , , , , , 
ball_count_2d_hill_simple.02.redlog_global_4, timeout, , , , , , 
ball_count_2d_hill_simple.02.seq_lazy_global_6, timeout, , , , , , 
ball_count_2d_hill_simple.02.seq_lazy_global_8, timeout, , , , , , 
ball_count_2d_hill_simple.02.seq_lazy_lemmas_global_10, sat, 243, 56, , , , 336
ball_count_2d_hill_simple.02.seq_lazy_lemmas_global_8, timeout, , , , , , 
ball_count_2d_hill_simple.02.seq_lazy_linear_enc_global_10, sat, 111, 56, , , , 350
ball_count_2d_hill_simple.02.seq_lazy_linear_enc_global_12, sat, 131, 66, , , , 368
ball_count_2d_hill_simple.02.seq_lazy_linear_enc_global_14, timeout, , , , , , 
ball_count_2d_hill_simple.02.seq_lazy_linear_enc_lemmas_global_14, timeout, , , , , , 
ball_count_2d_hill_simple.02.seq_lazy_linear_enc_lemmas_global_8, timeout, , , , , , 
ball_count_2d_hill_simple.03.qfree_global_14, timeout, , , , , , 
ball_count_2d_hill_simple.03.redlog_global_6, timeout, , , , , , 
ball_count_2d_hill_simple.03.seq_lazy_global_10, timeout, , , , , , 
ball_count_2d_hill_simple.03.seq_lazy_lemmas_global_14, timeout, , , , , , 
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_global_10, timeout, , , , , , 
ball_count_2d_hill_simple.04.qfree_global_8, timeout, , , , , , 
ball_count_2d_hill_simple.04.redlog_global_12, timeout, , , , , , 
ball_count_2d_hill_simple.04.redlog_global_8, timeout, , , , , , 
ball_count_2d_hill_simple.05.qfree_global_10, timeout, , , , , , 
ball_count_2d_plain.01.qfree_global_2, sat, 28, 21, , , , 107
ball_count_2d_plain.01.qfree_global_4, sat, 45, 32, , , , 147
ball_count_2d_plain.01.redlog_global_12, timeout, , , , , , 
ball_count_2d_plain.01.redlog_global_2, sat, 37, 21, , , , 52
ball_count_2d_plain.01.seq_lazy_global_10, timeout, , , , , , 
ball_count_2d_plain.01.seq_lazy_global_2, sat, 26, 20, , , , 91
ball_count_2d_plain.01.seq_lazy_global_6, sat, 58, 44, , , , 214
ball_count_2d_plain.01.seq_lazy_lemmas_global_12, sat, 254, 80, , , , 543
ball_count_2d_plain.01.seq_lazy_lemmas_global_2, sat, 54, 20, , , , 77
ball_count_2d_plain.01.seq_lazy_lemmas_global_8, sat, 174, 56, , , , 184
ball_count_2d_plain.01.seq_lazy_linear_enc_global_12, timeout, , , , , , 
ball_count_2d_plain.01.seq_lazy_linear_enc_global_6, sat, 58, 44, , , , 214
ball_count_2d_plain.01.seq_lazy_linear_enc_lemmas_global_2, sat, 34, 20, , , , 91
ball_count_2d_plain.01.seq_lazy_linear_enc_lemmas_global_4, sat, 58, 32, , , , 189
ball_count_2d_plain.02.qfree_global_10, timeout, , , , , , 
ball_count_2d_plain.02.qfree_global_12, timeout, , , , , , 
ball_count_2d_plain.02.qfree_global_14, timeout, , , , , , 
ball_count_2d_plain.02.qfree_global_6, sat, 67, 45, , , , 197
ball_count_2d_plain.02.redlog_global_12, timeout, , , , , , 
ball_count_2d_plain.02.redlog_global_14, timeout, , , , , , 
ball_count_2d_plain.02.seq_lazy_lemmas_global_10, timeout, , , , , , 
ball_count_2d_plain.02.seq_lazy_lemmas_global_14, timeout, , , , , , 
ball_count_2d_plain.02.seq_lazy_lemmas_global_6, timeout, , , , , , 
ball_count_2d_plain.02.seq_lazy_linear_enc_global_12, timeout, , , , , , 
ball_count_2d_plain.02.seq_lazy_linear_enc_global_14, timeout, , , , , , 
ball_count_2d_plain.03.qfree_global_10, timeout, , , , , , 
ball_count_2d_plain.03.redlog_global_10, timeout, , , , , , 
ball_count_2d_plain.03.redlog_global_14, timeout, , , , , , 
ball_count_2d_plain.03.seq_lazy_global_12, timeout, , , , , , 
ball_count_2d_plain.03.seq_lazy_lemmas_global_10, timeout, , , , , , 
ball_count_2d_plain.03.seq_lazy_linear_enc_global_10, timeout, , , , , , 
ball_count_2d_plain.04.redlog_global_14, timeout, , , , , , 
ball_count_2d_plain.04.seq_lazy_global_14, timeout, , , , , , 
ball_count_2d_plain.04.seq_lazy_lemmas_global_14, timeout, , , , , , 
ball_count_2d_slope.01.seq_lazy_global_12, timeout, , , , , , 
ball_count_2d_slope.01.seq_lazy_global_8, timeout, , , , , , 
ball_count_2d_slope.01.seq_lazy_linear_enc_global_12, timeout, , , , , , 
ball_count_2d_slope.01.seq_lazy_linear_enc_global_14, timeout, , , , , , 
ball_count_2d_slope.01.seq_lazy_linear_enc_global_6, timeout, , , , , , 
ball_count_2d_slope.01.seq_lazy_linear_enc_global_8, timeout, , , , , , 
ball_count_2d_slope.03.seq_lazy_global_10, timeout, , , , , , 
ball_count_2d_slope.03.seq_lazy_global_12, timeout, , , , , , 
ball_count_2d_slope.03.seq_lazy_linear_enc_global_10, timeout, , , , , , 
ball_count_2d_slope.03.seq_lazy_linear_enc_global_8, timeout, , , , , , 
ball_count_2d_slope.04.seq_lazy_global_12, timeout, , , , , , 
ball_count_2d_slope.04.seq_lazy_linear_enc_global_14, timeout, , , , , , 
ball_count_2d_slope.05.seq_lazy_lemmas_global_14, timeout, , , , , , 
etcs_braking_2.01.redlog_global_9, timeout, , , , , , 
etcs_braking_2.01.seq_lazy_global_13, timeout, , , , , , 
etcs_braking_2.01.seq_lazy_linear_enc_global_13, timeout, , , , , , 
etcs_braking_2.01.seq_lazy_linear_enc_lemmas_global_13, timeout, , , , , , 
etcs_braking_2.01.seq_lazy_linear_enc_lemmas_global_9, timeout, , , , , , 
simple_ballistics_reach.01.seq_lazy_global_11, timeout, , , , , , 
simple_ballistics_reach.01.seq_lazy_lemmas_global_1, timeout, , , , , , 
simple_ballistics_reach.01.seq_lazy_lemmas_global_3, timeout, , , , , , 
simple_ballistics_reach.01.seq_lazy_linear_enc_global_9, timeout, , , , , , 
simple_ballistics_reach.01.seq_lazy_linear_enc_lemmas_global_15, timeout, , , , , , 
simple_ballistics_reach.01.seq_lazy_linear_enc_lemmas_global_3, timeout, , , , , , 
simple_ballistics_reach.01.seq_lazy_linear_enc_lemmas_global_9, timeout, , , , , , 
ball_count_1d_plain.01.qfree_global_12, timeout, , , , , , 
ball_count_1d_plain.01.qfree_global_4, sat, 38, 20, , , , 203
ball_count_1d_plain.01.qfree_global_6, sat, 52, 27, , , , 430
ball_count_1d_plain.01.redlog_global_10, sat, 92, 41, , , , 371
ball_count_1d_plain.01.redlog_global_12, sat, 108, 48, , , , 766
ball_count_1d_plain.01.redlog_global_4, sat, 44, 20, , , , 215
ball_count_1d_plain.01.redlog_global_6, timeout, , , , , , 
ball_count_1d_plain.01.seq_lazy_global_12, timeout, , , , , , 
ball_count_1d_plain.01.seq_lazy_global_14, timeout, , , , , , 
ball_count_1d_plain.01.seq_lazy_global_2, sat, 26, 13, , , , 104
ball_count_1d_plain.01.seq_lazy_global_4, sat, 42, 21, , , , 142
ball_count_1d_plain.01.seq_lazy_global_6, sat, 58, 29, , , , 323
ball_count_1d_plain.01.seq_lazy_global_8, sat, 74, 37, , , , 543
ball_count_1d_plain.01.seq_lazy_lemmas_global_10, timeout, , , , , , 
ball_count_1d_plain.01.seq_lazy_lemmas_global_12, timeout, , , , , , 
ball_count_1d_plain.01.seq_lazy_lemmas_global_14, sat, 178, 61, , , , 200
ball_count_1d_plain.01.seq_lazy_lemmas_global_6, sat, 82, 29, , , , 196
ball_count_1d_plain.01.seq_lazy_linear_enc_global_10, timeout, , , , , , 
ball_count_1d_plain.01.seq_lazy_linear_enc_global_14, timeout, , , , , , 
ball_count_1d_plain.01.seq_lazy_linear_enc_global_2, sat, 26, 13, , , , 104
ball_count_1d_plain.01.seq_lazy_linear_enc_lemmas_global_12, sat, 106, 53, , , , 1298
ball_count_1d_plain.01.seq_lazy_linear_enc_lemmas_global_2, sat, 26, 13, , , , 119
ball_count_1d_plain.01.seq_lazy_linear_enc_lemmas_global_4, sat, 42, 21, , , , 117
ball_count_1d_plain.01.seq_lazy_linear_enc_lemmas_global_6, sat, 58, 29, , , , 583
ball_count_1d_plain.02.qfree_global_10, sat, 89, 45, , , , 195
ball_count_1d_plain.02.qfree_global_14, timeout, , , , , , 
ball_count_1d_plain.02.qfree_global_4, sat, 41, 21, , , , 876
ball_count_1d_plain.02.redlog_global_10, sat, 101, 45, , , , 360
ball_count_1d_plain.02.redlog_global_12, sat, 119, 53, , , , 552
ball_count_1d_plain.02.redlog_global_14, sat, 137, 61, , , , 927
ball_count_1d_plain.02.redlog_global_6, sat, 65, 29, , , , 1007
ball_count_1d_plain.02.seq_lazy_global_12, timeout, , , , , , 
ball_count_1d_plain.02.seq_lazy_global_8, timeout, , , , , , 
ball_count_1d_plain.02.seq_lazy_lemmas_global_12, timeout, , , , , , 
ball_count_1d_plain.02.seq_lazy_lemmas_global_6, sat, 87, 29, , , , 3899
ball_count_1d_plain.02.seq_lazy_lemmas_global_8, timeout, , , , , , 
ball_count_1d_plain.02.seq_lazy_linear_enc_global_10, timeout, , , , , , 
ball_count_1d_plain.02.seq_lazy_linear_enc_global_14, sat, 135, 61, , , , 432
ball_count_1d_plain.02.seq_lazy_linear_enc_global_8, timeout, , , , , , 
ball_count_1d_plain.02.seq_lazy_linear_enc_lemmas_global_10, timeout, , , , , , 
ball_count_1d_plain.02.seq_lazy_linear_enc_lemmas_global_12, timeout, , , , , , 
ball_count_1d_plain.02.seq_lazy_linear_enc_lemmas_global_6, timeout, , , , , , 
ball_count_1d_plain.03.qfree_global_12, timeout, , , , , , 
ball_count_1d_plain.03.qfree_global_14, timeout, , , , , , 
ball_count_1d_plain.03.qfree_global_6, sat, 99, 29, , , , 4633
ball_count_1d_plain.03.qfree_global_8, sat, 134, 37, , , , 778
ball_count_1d_plain.03.redlog_global_14, timeout, , , , , , 
ball_count_1d_plain.03.redlog_global_6, timeout, , , , , , 
ball_count_1d_plain.03.redlog_global_8, sat, 144, 37, , , , 1413
ball_count_1d_plain.03.seq_lazy_global_10, timeout, , , , , , 
ball_count_1d_plain.03.seq_lazy_global_12, timeout, , , , , , 
ball_count_1d_plain.03.seq_lazy_global_14, timeout, , , , , , 
ball_count_1d_plain.03.seq_lazy_lemmas_global_12, timeout, , , , , , 
ball_count_1d_plain.03.seq_lazy_lemmas_global_14, timeout, , , , , , 
ball_count_1d_plain.03.seq_lazy_linear_enc_global_10, timeout, , , , , , 
ball_count_1d_plain.03.seq_lazy_linear_enc_global_12, timeout, , , , , , 
ball_count_1d_plain.03.seq_lazy_linear_enc_lemmas_global_10, timeout, , , , , , 
ball_count_1d_plain.03.seq_lazy_linear_enc_lemmas_global_14, timeout, , , , , , 
ball_count_1d_plain.04.qfree_global_8, timeout, , , , , , 
ball_count_1d_plain.04.redlog_global_10, timeout, , , , , , 
ball_count_1d_plain.04.redlog_global_12, timeout, , , , , , 
ball_count_1d_plain.04.redlog_global_14, timeout, , , , , , 
ball_count_1d_plain.04.redlog_global_8, sat, 156, 37, , , , 2064
ball_count_1d_plain.04.seq_lazy_lemmas_global_14, timeout, , , , , , 
ball_count_1d_plain.05.qfree_global_14, timeout, , , , , , 
ball_count_1d_plain.05.redlog_global_10, timeout, , , , , , 
ball_count_1d_plain.05.redlog_global_12, timeout, , , , , , 
ball_count_2d_hill.01.redlog_global_10, timeout, , , , , , 
ball_count_2d_hill.01.redlog_global_14, timeout, , , , , , 
